cartodb_id,the_geom,fuel_type_code,station_name,street_address,intersection_directions,plus4,station_phone,status_code,expected_date,groups_with_access_code,access_days_time,cards_accepted,bd_blends,ng_fill_type_code,ng_psi,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_other_info,ev_network,ev_network_web,date_last_confirmed,id,updated_at,owner_type_code,federal_agency_id,federal_agency_name,open_date,hydrogen_status_link,ng_vehicle_class,lpg_primary,e85_blender_pump,ev_connector_types,address,latitude,longitude,affgeoid,median_household_income
12570,0101000020E61000009354A69883975DC0A019C40776F24040,ELEC,Hilton Garden Inn - Tesla,2410 Marine Ave,,,877-798-3752,E,,Public,"24 hours daily; for Tesla use only",,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,03/04/2015,65725,2015-03-04 14:15:41+00,P,,,02/01/2015,,,,,TESLA,"2410 Marine Ave
Redondo Beach, CA 90278",33.894227,-118.367407,1400000US06037620501,121960
4597,0101000020E61000007F6ABC7493805EC0BC5CC47762964240,ELEC,The Presentation Center,19480 Bear Creek Rd,,,408 354-2346,E,,Public - Call ahead,8am-4:30pm M-F,,,,,2,1,,1 SP Inductive,,,05/05/2015,33691,2015-05-05 11:56:44+00,P,,,12/31/2008,,,,,NEMA515 J1772,"19480 Bear Creek Rd
Los Gatos, CA 95033",37.17488,-122.009,1400000US06085511800,121972
1728,0101000020E61000004C8E3BA583735EC06FF085C954494240,ELEC,MBUAPCD,24580 Silver Cloud Ct,MBUAPCD 1,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,51711,2015-10-09 08:16:26+00,,,,,,,,,NEMA520 J1772,"24580 Silver Cloud Ct
Monterey, CA 93940",36.5729,-121.80491,1400000US06053013200,122139
13199,0101000020E61000003672DD94F2775EC0B68883DFE14B4240,ELEC,Hyatt Regency - Tesla,1 Old Golf Course Rd,,,831-372-1234  877-798-3752,E,,Public,"24 hours daily; for Tesla use only; for guest use only; see valet for access",,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,09/02/2015,68986,2015-09-02 02:46:17+00,P,,,06/01/2015,,,,,TESLA,"1 Old Golf Course Rd
Monterey, CA 93940",36.5928306,-121.874181,1400000US06053013200,122139
14852,0101000020E6100000F5CAAB29FF775EC0A4E7717385D64240,ELEC,"Walgreens - Pleasanton, CA #2150",1763 Santa Rita Rd,,,800-663-5633,E,,Public - Card key at all times,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,10/09/2015,44420,2015-10-09 07:36:45+00,,,,,,,,,J1772,"1763 Santa Rita Rd
Pleasanton, CA 94566",37.6759476,-121.8749489,1400000US06001450605,122198
8007,0101000020E61000007F315BB2AA805EC0A873452921AD4240,ELEC,SOFI APARTMENTS,963 E El Camino Real,"SOFI SUNNYVALE1; Sofi Sunnyvale is a luxury apartment community. Future residents receive free charging while tournig the property.",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,68206,2015-10-09 07:44:50+00,,,,,,,,,J1772,"963 E El Camino Real
Sunnyvale, CA 94087",37.3525745,-122.0104185,1400000US06085508505,122212
221,0101000020E61000007B359B221B9D5EC034EBD67CA6DC4240,ELEC,WHOLE FOODS MKT,1150 Ocean Ave,"1150 OCEAN 2
1150 OCEAN 1",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,50062,2015-10-09 08:14:28+00,,,,,,,,,J1772,"1150 Ocean Ave
San Francisco, CA 94112",37.7238308,-122.4547812,1400000US06075031000,122391
12526,0101000020E61000001A5D948F937E5EC07CD058A082A44240,ELEC,EVSP WALGREENS,1570 W Campbell Ave,"STORE 6585; Walgreens at 1570 W Campbell Rd, Campbell, CA 95008",,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,43841,2015-10-09 07:43:06+00,,,,,,,,,J1772,"1570 W Campbell Ave
Campbell, CA 95008",37.2852364,-121.9777564,1400000US06085506604,122862
6514,0101000020E6100000F2FCB33055785EC0C6BA5DD493A34240,ELEC,"Walgreens - San Jose, CA #12548",1130 Foxworthy Avenue,,,800-663-5633,E,,Public - Card key at all times,"MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am",,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,10/09/2015,53541,2015-10-09 07:36:54+00,,,,,,,,,J1772,"1130 Foxworthy Avenue
San Jose, CA 95118",37.2779489,-121.8801996,1400000US06085503002,123289
8985,0101000020E6100000CCC3F81F4F455DC032C62C2059824040,ELEC,SWINERTON,16798 W Bernardo Dr,"SD OFFICE; Located by front entrance on south side of building.",,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,60529,2015-10-09 07:52:34+00,,,,,,,,,J1772,"16798 W Bernardo Dr
San Diego, CA 92127",33.0183449,-117.0829544,1400000US06073017032,123449
20790,0101000020E6100000603711A221475DC03733FAD170824040,ELEC,4S Commons Town Center,"10455 Reserve Dr, 4S Commons Town Center","In front of the World Market

In front of the World Market
",,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,64485,2015-10-09 07:11:53+00,,,,,,,,,J1772,"10455 Reserve Dr, 4S Commons Town Center
San Diego, CA 92127",33.019068,-117.1114278,1400000US06073017032,123449
13361,0101000020E61000003062444797955EC0C51B9947FEC34240,ELEC,SMCCD,3401 CSM Dr,"DISTRICT OFFICE; On the back side of the SMCCCD Office near the south east corner of the building",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,66714,2015-10-09 08:18:35+00,,,,,,,,,J1772,"3401 CSM Dr
San Mateo, CA 94402",37.5311975,-122.3373583,1400000US06081606800,123649
866,0101000020E6100000CB48BDA772955EC02B18F08D7CC44240,ELEC,SMCCD,1700 West Hillsdale Blvd,"CSM LOT 3; In the DaVinci Lot (Lot #3) on the west end
CSM LOT 5 ST; On the south side of Lot 5",,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,66715,2015-10-09 08:18:48+00,,,,,,,,,J1772,"1700 West Hillsdale Blvd
San Mateo, CA 94402",37.5350511,-122.335123,1400000US06081606800,123649
5091,0101000020E6100000579EF64A8F7A5DC02CD505BCCCCE4040,ELEC,Balboa Bay Resort - Tesla,1221 West Coast Hwy,,,949-645-5000  877-798-3752,E,,Public,"24 hours daily; for Tesla use only; for guest use only; see valet for access",,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,09/02/2015,68906,2015-09-02 02:43:01+00,P,,,06/01/2015,,,,,TESLA,"1221 West Coast Hwy
Newport Beach, CA 92663",33.615623,-117.9149959,1400000US06059063400,123750
9651,0101000020E6100000FE8172DBBEA65EC0F641960513334340,ELEC,Flanagan Vineyards - Tesla,6860 Serenity Way,,,707-526-4307  877-798-3752,E,,Public - Call ahead,"24 hours daily; for Tesla use only; for guest use only; see front desk for access",,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,09/02/2015,68971,2015-09-02 02:45:51+00,P,,,06/01/2015,,,,,TESLA,"6860 Serenity Way
Santa Rosa, CA 95404",38.399018,-122.605399,1400000US06097151503,123750
5085,0101000020E6100000FE2AC0779BB65DC0B9FDF2C98A194140,ELEC,Janss Road Park N' Ride Lot,1372 E. Janss Road,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,64843,2015-10-09 07:10:13+00,,,,,,,,,J1772,"1372 E. Janss Road
Thousand Oaks, CA 91362",34.199548,-118.853239,1400000US06111007201,123750
14155,0101000020E6100000AFF7D15F1E7A5DC05B5029C0C1CF4040,ELEC,ENC,1601 E Sixteenth St,"1601 16TH ST 01; Station is available M - F 8am to 5pm, Sat 8am - 4pm",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,46740,2015-10-09 07:53:05+00,,,,,,,,,J1772,"1601 E Sixteenth St
Newport Beach, CA 92663",33.6231003,-117.9081039,1400000US06059063400,123750
724,0101000020E610000035102620019E5DC0753C66A032324140,ELEC,KOHL'S,19307 Golden Valley Rd,"SANTA CLARITA; EV Charging for Kohl's Customers Only - 4 hour max",,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,42277,2015-10-09 08:07:04+00,,,,,,,,,NEMA520 J1772,"19307 Golden Valley Rd
Santa Clarita, CA 91321",34.39217,-118.4688187,1400000US06037920043,124000
19186,0101000020E61000006E52D158FB675EC0BDA8DDAF024C4240,ELEC,Monterey Zoo,400 River Rd,,,831-455-1901,E,,Public,"Park business hours; pay lot",,,,,,1,,,,,07/08/2015,50742,2015-07-08 15:02:22+00,P,,,12/14/2012,,,,,J1772,"400 River Rd
Salinas, CA 93908",36.593832,-121.624716,1400000US06053010702,124250
11655,0101000020E6100000337BEAA2B29F5DC0E45EAAE342144140,ELEC,ENCINO EXEC TWR,16633 Ventura Blvd,STATION 01,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,66894,2015-10-09 07:45:43+00,,,,,,,,,J1772,"16633 Ventura Blvd
Los Angeles, CA 91436",34.1582913,-118.4952781,1400000US06037139701,124503
12126,0101000020E61000003408BD48B29F5DC0B4ACFBC742144140,ELEC,ENCINO EXEC TWR,16633 Ventura Blvd,STATION 2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,66896,2015-10-09 07:45:43+00,,,,,,,,,J1772,"16633 Ventura Blvd
LA, CA 91436",34.158288,-118.4952566,1400000US06037139701,124503
1563,0101000020E61000008A52E7F637B45DC00E2E1D739E144140,ELEC,McGraw Hill Co,2625 Townsgate Rd,,,,E,,Private,,,,,,,2,,,,,03/04/2015,46519,2015-03-04 14:12:50+00,P,,,12/20/2011,,,,,J1772,"2625 Townsgate Rd
Westlake Village, CA 91361",34.1610855,-118.8159158,1400000US06111007402,124529
5890,0101000020E6100000DE4C96A47C815DC0EC2818DF61134140,ELEC,EVSP WALGREENS,253 E Foothill Blvd,"STORE 9050; -",,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,69104,2015-10-09 07:43:08+00,,,,,,,,,J1772,"253 E Foothill Blvd
Arcadia, CA 91006",34.1514243,-118.0232326,1400000US06037430400,124716
18095,0101000020E6100000C0AA1F40AB785EC0504C078064DA4240,ELEC,Whole Foods - Dublin,5200 Dublin Boulevard,,,877-455-3833,E,,Public - Card key at all times,"24 hours daily; EVgo network subscription and key fob required",,,,,,1,2,,eVgo Network,https://www.evgonetwork.com/,10/09/2015,69405,2015-10-09 08:51:52+00,,,,,,,,,CHADEMO J1772,"5200 Dublin Boulevard
Dublin, CA 94568",37.70619202,-121.8854523,1400000US06001450101,125238
3755,0101000020E6100000927AAA9E27785EC00059E3C7F3D94240,ELEC,DUBLIN KIA,4200 D John Monego Ct,"#1; North side of Kia Building
#2; North side of Kia building",,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,70040,2015-10-09 07:40:42+00,,,,,,,,,J1772,"4200 D John Monego Ct
Dublin, CA 94568",37.7027521,-121.8774182,1400000US06001450101,125238
13934,0101000020E610000068C416CC29785EC061DADC3DE5D94240,ELEC,Dublin Kia,4200 John Monego Ct,,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,08/04/2015,68314,2015-08-04 12:55:39+00,P,,,11/01/2014,,,,,CHADEMO J1772COMBO,"4200 John Monego Ct
Dublin, CA 94568",37.7023084,-121.8775511,1400000US06001450101,125238
20097,0101000020E61000008791B98DE1775EC0DB8BC3F418DA4240,ELEC,CARCHARGING,4120 Dublin Blvd,"DUBLIN CENTER; -",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,53063,2015-10-09 07:55:59+00,,,,,,,,,J1772,"4120 Dublin Blvd
Dublin, CA 94568",37.7038866,-121.8731417,1400000US06001450101,125238
1742,0101000020E6100000BD68345EDF9D5EC02F17F19D98E24240,ELEC,Golden Gate Park - Music Concourse Garage,1 Music Concourse Dr,,,415-750-0741,E,,Public,"Garage business hours; pay lot",,,,,8,4,,,,,05/05/2015,46473,2015-05-05 11:49:37+00,P,,,04/10/2012,,,,,NEMA520 J1772,"1 Music Concourse Dr
San Francisco, CA 94118",37.7702825,-122.4667583,1400000US06075980300,125750
5691,0101000020E6100000F8109E1A79B35DC0A57C523761134140,ELEC,Four Seasons Westlake Village - Tesla,2 Dole Dr,,,818-575-3000  877-798-3752,E,,Public,"24 hours daily; for Tesla use only; for guest use only; see valet for access",,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,09/02/2015,68976,2015-09-02 02:45:33+00,P,,,06/01/2015,,,,,TESLA,"2 Dole Dr
Westlake Village, CA 91362",34.1514043,-118.8042666,1400000US06037800331,126000
18523,0101000020E61000000217BF8465755DC0E5362BECB3034140,ELEC,Los Angeles County Sheriff - Walnut Station,21695 Valley Blvd,,,323-267-2023,E,,Public,"24 hours daily; keypad activated, instructions on EVSE",,,,,,2,,,,,06/02/2015,63065,2015-06-02 18:01:44+00,LG,,,08/01/2014,,,,,J1772,"21695 Valley Blvd
Walnut, CA 91789",34.0289283,-117.8343212,1400000US06037403403,126071
17754,0101000020E61000008DD31055F87F5EC082209B3F01E94240,ELEC,TOWNOFDANVILLE,225 Railroad Ave,RAILROAD AV LOT,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,67785,2015-10-09 07:43:50+00,,,,,,,,,J1772,"225 Railroad Ave
Danville, CA 94526",37.8203506,-121.999532,1400000US06013345203,126085
12926,0101000020E6100000C504357C0B805EC0D7C9CFFC20E94240,ELEC,TOWNOFDANVILLE,112 W. Railroad Ave,"CLOCKTOWER LOT; Located in the Clocktower Municipal Parking Lot near the corner of Railroad Ave. and W. Prospect Ave, kitty-corner from the Danville Train Depot/Museum of the San Ramon Valley",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,66367,2015-10-09 07:43:50+00,,,,,,,,,J1772,"112 W. Railroad Ave
Danville, CA 94526",37.8213192,-122.000701,1400000US06013345203,126085
13773,0101000020E61000001CCD91955F715DC008944DB9C2C34040,ELEC,Mozambique Restaurant - Tesla,1740 S Coast Hwy,,,949-715-7777  877-798-3752,E,,Public,"24 hours daily; for Tesla use only; see valet for access",,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,,70338,2015-10-08 18:35:47+00,P,,,07/01/2015,,,,,TESLA,"1740 S Coast Hwy
Laguna Beach, CA 92651",33.52938,-117.771459,1400000US06059062620,126250
14367,0101000020E610000014268C6665575EC0277C009C284C4340,ELEC,EVSP WALGREENS,4200 Arden Way,STORE 4170,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,42270,2015-10-09 07:43:10+00,,,,,,,,,J1772,"4200 Arden Way
Sacramento, CA 95864",38.5949893,-121.365564,1400000US06067005702,126348
12513,0101000020E6100000F6903A4B5A995EC00A7CEAFDEBE44240,ELEC,Foundry Square L.P.,"505 Houward Street, Suite 175",,,800-663-5633,E,,Public - Card key at all times,"MO: 06:00am-07:00pm; TU: 06:00am-07:00pm; WE: 06:00am-07:00pm; TH: 06:00am-07:00pm; FR: 06:00am-07:00pm; SA: Closed; SU: Closed",,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,10/09/2015,63034,2015-10-09 07:37:09+00,,,,,,,,,J1772,"505 Houward Street, Suite 175
San Francisco, CA 94105",37.7884519,-122.3961361,1400000US06075061500,127080
19560,0101000020E61000008B6CE7FBA9995EC0FE60E0B9F7E44240,ELEC,Palace Hotel,2 New Montgomery St,,,415-512-1111,E,,Public,24 hours daily,,,,,,1,,,,,05/05/2015,21358,2015-05-05 11:51:29+00,P,,,01/31/2002,,,,,J1772,"2 New Montgomery St
San Francisco, CA 94105",37.78881,-122.401,1400000US06075061500,127080
13664,0101000020E61000000ABC934F8F995EC0F47C1700F4E44240,ELEC,Commonwealth Partners Garage,560 Mission St,,,415-512-5600,E,,Public,24 hours daily,,,,,,2,,,,,05/05/2015,63880,2015-05-05 11:52:28+00,P,,,08/01/2014,,,,,J1772,"560 Mission St
San Francisco, CA 94105",37.7886963,-122.399372,1400000US06075061500,127080
21319,0101000020E6100000D415C7DC90995EC01C881BA66CE44240,ELEC,CCSF-SFMTA,255 3rd St,"MOSCONE CTR 5; Public Parking Level 2 - Parking Rates Apply
MOSCONE CTR 4; Public Parking Level 2 - Parking Rates Apply
MOSCONE CTR 3; Public Parking Level 2 - Parking Rates Appply",,888-758-4389,E,,Public,24 hours daily,,,,,3,3,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,57865,2015-10-09 08:16:10+00,,,,,,,,,NEMA520 J1772,"255 3rd St
San Francisco, CA 94107",37.7845657,-122.3994667,1400000US06075061500,127080
4361,0101000020E6100000EA4B25F213995EC04D5F196547E54240,ELEC,CREA SPEAR ST,201 Spear St,"GARAGE STATION2
GARAGE STATION1",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,46476,2015-10-09 08:14:58+00,,,,,,,,,J1772,"201 Spear St
San Francisco, CA 94105",37.7912413,-122.3918424,1400000US06075061500,127080
16641,0101000020E61000007B4D0F0A4A995EC01BF5108DEEE44240,ELEC,CARCHARGING,405 Howard St,"ACE PKG-ORRICK2; Entrance to Orrick Gargae is on the left and located off of 1 street. Parking garage is valet only. The second EV location is directly across from elevators next to ADA parking.
ACE PKG-ORRICK1; The charging station is on P-1 to the right of the  elevator",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,43216,2015-10-09 07:55:48+00,,,,,,,,,J1772,"405 Howard St
San Francisco, CA 94105",37.78853,-122.395144,1400000US06075061500,127080
16947,0101000020E6100000426ED0A80A995EC0912BF52C08E44240,ELEC,ACE Parking - 625 2nd St Pkg Grg,625 2nd Street,,,800-663-5633,E,,Public - Card key at all times,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,10/09/2015,66342,2015-10-09 07:37:16+00,,,,,,,,,J1772,"625 2nd Street
San Francisco, CA 94107",37.7814995,-122.3912756,1400000US06075061500,127080
15754,0101000020E6100000CECDED14E1995EC0D309B2AF86E44240,ELEC,San Francisco Marriott Marquis - Tesla,780 Mission St,,,415-896-1600  877-798-3752,E,,Public,"24 hours daily; for Tesla use only; for guest use only; see valet for access",,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,,70377,2015-10-09 20:25:30+00,P,,,07/01/2015,,,,,TESLA,"780 Mission St
San Francisco, CA 94103",37.7853603,-122.4043629,1400000US06075061500,127080
13812,0101000020E6100000CC5F217365995EC03A77BB5E9AE44240,ELEC,Courtyard San Francisco,299 2nd St,,,415-486-6410,E,,Public,24 hours daily,,,,,,,1,,Tesla,http://www.teslamotors.com/supercharger,06/02/2015,63878,2015-06-02 18:34:28+00,P,,,08/01/2014,,,,,TESLA,"299 2nd St
San Francisco, CA 94105",37.785961,-122.396817,1400000US06075061500,127080
15410,0101000020E61000004B71FA1F85995EC0D6E253008CE44240,ELEC,CARCHARGING,55 Hawthorne St,"ACE PARKING #24; Located at ground floor near stairs. Parking space A5.",,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,49340,2015-10-09 07:55:56+00,,,,,,,,,NEMA520 J1772,"55 Hawthorne St
San Francisco, CA 94105",37.7855225,-122.3987503,1400000US06075061500,127080
21648,0101000020E6100000F515FFD27D995EC0C581469F45E54240,ELEC,425 MARKET ST.,425 Market St,"PARKING GARAGE
STATION 2; Parking Garage ",,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,51948,2015-10-09 07:55:21+00,,,,,,,,,J1772,"425 Market St
SF, CA 94105",37.7911872,-122.3983047,1400000US06075061500,127080
16047,0101000020E61000004F8CD1DF70995EC0AC81F79F46E54240,ELEC,CARCHARGING,333 Market St,"ACE PARKING #25; See valet attendant  to use charging station. Entrance to the parking garage is on 31 Fremont St.",,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,50437,2015-10-09 07:57:47+00,,,,,,,,,NEMA520 J1772,"333 Market St
San Francisco, CA 94105",37.7912178,-122.3975143,1400000US06075061500,127080
12886,0101000020E61000000F91E403CC995EC012CEB8BAADE44240,ELEC,The Westin - Tesla,50 3rd St,,,415-974-6400  877-798-3752,E,,Public,"24 hours daily; for Tesla use only; for guest use only; see valet for access",,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,,70420,2015-10-09 20:43:46+00,P,,,07/01/2015,,,,,TESLA,"50 3rd St
San Francisco, CA 94103",37.7865518,-122.4030771,1400000US06075061500,127080
3601,0101000020E61000006A882AFC19995EC07F4B00FE29E54240,ELEC,221 Main Public Parking Garage,221 Main Street,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,68435,2015-10-09 07:10:45+00,,,,,,,,,J1772,"221 Main Street
San Francisco, CA 94105",37.790344,-122.392211,1400000US06075061500,127080
12369,0101000020E6100000ED8ED66281995EC05A6CEE4339E54240,ELEC,G1 EV CHARGERS,455 Market St,"455 MARKET; The station is located on the 2nd level of the parking garage",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,68760,2015-10-09 07:43:24+00,,,,,,,,,J1772,"455 Market St
SF, CA 94105",37.7908101,-122.3985221,1400000US06075061500,127080
3577,0101000020E6100000D415C7DC90995EC01C881BA66CE44240,ELEC,CCSF-SFMTA,255 3rd St,"MOSCONE CENTER1; Public Parking, Basement Level  - Parking Rates Apply
MOSCONE CENTER2; Public Parking, Basement Level - Parking Rates Apply",,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,44978,2015-10-09 08:09:13+00,,,,,,,,,NEMA520 J1772,"255 3rd St
San Francisco, CA 94103",37.7845657,-122.3994667,1400000US06075061500,127080
17697,0101000020E6100000B5BA41599D995EC0D46CD4F9A6E44240,ELEC,CARCHARGING,147 Minna St,"MOMA-CITY PARK2; Charging station is located one level below grade, on the back wall of the parking garage.",,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,50744,2015-10-09 07:55:50+00,,,,,,,,,J1772,"147 Minna St
San Francisco, CA 94105",37.7863457,-122.4002288,1400000US06075061500,127080
2369,0101000020E61000006D72F8A493995EC0C0DF79F365E44240,ELEC,Moscone Center,255 3rd St,Public parking level 2,,415-777-2782,E,,Public,"24 hours daily; pay lot",,,,,,2,,1 SP Inductive  1 Avcon Conductive,,,05/05/2015,21353,2015-05-05 11:55:12+00,LG,,,01/31/2002,,,,,J1772,"255 3rd St
San Francisco, CA 94103",37.7843613,-122.3996365,1400000US06075061500,127080
2469,0101000020E610000099F9693755995EC06BFA473A5EE44240,ELEC,600 HARRISON,600 Harrison St,"STATION #2; The station is available Monday - Friday, 7:00 A.M to 7:00 P.M
STATION #1; The station is available Monday - Friday, 7:00 A.M to 7:00 P.M",,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,69721,2015-10-09 07:41:46+00,,,,,,,,,J1772,"600 Harrison St
San Francisco, CA 94107",37.7841256,-122.3958262,1400000US06075061500,127080
14025,0101000020E610000067D311C0CD475EC0628EF53F06544340,ELEC,Folsom- Bel Air,2760 E.Bidwell,,,877-455-3833,E,,Public - Card key at all times,"24 hours daily; EVgo network subscription and key fob required",,,,,,1,2,,eVgo Network,https://www.evgonetwork.com/,10/09/2015,69329,2015-10-09 08:50:06+00,,,,,,,,,CHADEMO J1772,"2760 E.Bidwell
Folsom, CA 95630",38.65644073,-121.121933,1400000US06067008510,127250
16238,0101000020E6100000DAE731CAB37C5EC039132E3FCBB34240,ELEC,MAXIM IP,160 Rio Robles,"CHARLIE; For Maxim Employees Only",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,69125,2015-10-09 07:52:00+00,,,,,,,,,J1772,"160 Rio Robles
San Jose, AL 95134",37.4046401,-121.9484735,1400000US06085505008,127426
6347,0101000020E6100000F4D60AE4237C5EC0A659EA6A3CB34240,ELEC,VTA -RIVER OAKS,3331 N 1st street,"UNIT 1; VTA charging stations will be unavaliable Feb 12.
UNIT 2; VTA charging stations will be unavailale Feb 12.",,888-758-4389,E,,Public,24 hours daily,,,,,1,3,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,51727,2015-10-09 07:42:02+00,,,,,,,,,NEMA520 J1772,"3331 N 1st street
San Jose, CA 95134",37.4002813,-121.9396906,1400000US06085505008,127426
17594,0101000020E610000045D8F0F44A855EC00AF5F411F8B14240,ELEC,Mountain View Civic Center Garage,500 Castro St,Mercy St and Castro St,,650-903-6301,E,,Public,Garage business hours,,,,,,3,,1 LP Inductive,,,07/08/2015,41347,2015-07-08 15:11:08+00,LG,,,12/30/2008,,,,,J1772,"500 Castro St
Mountain View, CA 94041",37.390383,-122.0827,1400000US06085509600,127974
11337,0101000020E61000005D9E735C32855EC06753646314B24240,ELEC,FENWICK & WEST,801 California St,"GARAGE B-1 001; Fenwick & West Employees and Clients Only
GARAGE B-2 001; Fenwick & West Employees and Clients Only
GARAGE B-1 002; Fenwick & West Employees and Clients Only",,888-758-4389,E,,Public,24 hours daily,,,,,2,4,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,37185,2015-10-09 07:57:58+00,,,,,,,,,NEMA520 J1772,"801 California St
Mountain View, CA 94041",37.3912472,-122.0811988,1400000US06085509600,127974
1211,0101000020E610000056EF703B34855EC09A232BBF0CB24240,ELEC,FENWICK & WEST,801 California,"GARAGE B-2  002; Fenwick & West Employees and Clients Only",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,56424,2015-10-09 07:57:59+00,,,,,,,,,J1772,"801 California
Mountain View, CA 94041",37.391014,-122.081313,1400000US06085509600,127974
